row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,
1995062202292,19950622022,3 무태장어진액,농업회사법인 동의바이오 주식회사,추출가공식품,장어추출물. 알리움후커리추출액. 배추출액. 산양삼추출액. 홍삼추출액,,
201804521291,20180452129,3%염산,(주)서울아이씨,염산,정제수. 염산,,
19870533003160,19870533003,3(삼)색오징어,정화식품(주),조미건어포,조미오징어. 조미오징어. 조미오징어,,
20070156181885,20070156181,3+1 호빵 팥·야채,롯데웰푸드(주),빵류,식품첨가물혼합제제. 기타가공품. 농산물조림. 밀가루. 백설탕. 쇼트닝. 효모. 탁주. 기타가공품. 정제소금. 식품첨가물혼합제제. 식품첨가물혼합제제. 두류가공품. 곡류가공품. 식품첨가물혼합제제. 기타가공품. 기타가공품. 밀가루. 백설탕. 쇼트닝. 효모. 탁주. 기타가공품. 정제소금. 식품첨가물혼합제제. 식품첨가물혼합제제. 두류가공품. 곡류가공품,,
20070156181886,20070156181,3+1 호빵 팥·피자,롯데웰푸드(주),빵류,백설탕. 농산물조림. 밀가루. 백설탕. 쇼트닝. 효모. 탁주. 기타가공품. 정제소금. 식품첨가물혼합제제. 식품첨가물혼합제제. 두류가공품. 곡류가공품. 식품첨가물혼합제제. 기타가공품. 기타가공품. 밀가루. 쇼트닝. 효모. 탁주. 기타가공품. 정제소금. 식품첨가물혼합제제. 식품첨가물혼합제제. 두류가공품. 곡류가공품. 식품첨가물혼합제제. 식품첨가물혼합제제. 기타가공품,,
200206143692656,20020614369,3.500원비빔밥,롯데후레쉬델리카제3호 주식회사,즉석섭취식품,전분가공품. 복합조미식품. 당류가공품. 소스. 소스. 소스. 발효식초. 소스. 정제소금. 대파. 발효식초. 고춧가루. 참깨. 혼합간장. 소스. 마늘. 콩기름(대두유). 설탕. 적로메인상추잎. 고추장. 알가열제품. 콩나물. 쌀. 정제수. 참기름. 돼지고기. 과.채가공품. 당근,,
200003470522923,20000347052,3.500원비빔밥,롯데후레쉬델리카제1호 주식회사,즉석섭취식품,정제수. 쌀. 콩나물. 알가열제품. 고추장. 당근. 과.채가공품. 돼지고기. 참기름. 적로메인상추잎. 설탕. 콩기름(대두유). 마늘. 소스. 혼합간장. 참깨. 고춧가루. 발효식초. 대파. 정제소금. 소스. 발효식초. 소스. 소스. 소스. 전분가공품. 복합조미식품. 당류가공품,,
200004613254089,20000461325,3-3프리믹스JA,(주) 삼지에프 에스,곡류가공품,밀가루. 정제소금. L-글루탐산나트륨. 곡류가공품,,
2017033265227,20170332652,3.0골드 동치미육수,정주가,소스,정제수. 정제소금. 백설탕. 소스류. 기타가공발효식품. 핵산아이지. 복합조미식품. 생강엑기스. 과채가공품. 과채가공품. 소스류. 소스류. 구연산. 혼합간장. 액상과당,,
20160333549257,20160333549,3.0동치미육수,(주)코리아메이드푸드,소스,동치미농축액. 백설탕. 액상과당. 육수베이스. 육수농축액. 마늘엑기스. 혼합간장. 복합조미식품. 발효식초. 정제소금. 5'-리보뉴클레오티드이나트륨. 구연산. 배농축액. 생강엑기스. 정제수,,
2015038072491,20150380724,3.5 고추장 제육볶음,주)씨엔에스테크,즉석조리식품,떡류. 고추장. 참기름. 정제수. 미림향. 대파. 고춧가루. 후추가루. 돼지고기,,
2015038072498,20150380724,3.5 소불고기 납작당면,주)씨엔에스테크,식육함유가공품,대파. 정제수. 참기름. 후추가루. 당근. 혼합제제. 소고기. 불린당면. 소스류,,
2015038072497,20150380724,3.5 오당 연합볶음,주)씨엔에스테크,기타 수산물가공품,냉동오징어채. 소스류. 당면. 대파. 정제수. 참기름. 고춧가루,,
197102750035421,19710275003,3.5미니츄러스,(주)샤니,빵류,정제수. 곡류가공품. 밀가루. 정제소금. 식품첨가물혼합제제,,
198503110016196,19850311001,3.6.9 피자소스,태원식품산업(주),소스,마늘분태. 소스류. 올리브유. 변성전분. 감귤농축액. 마늘. 발효식초. 오이피클. 백설탕. 양파. 토마토케첩. 크러쉬드토마토. 과채가공품. 액상과당. 토마토페이스트. 전지분유. 정제소금. 치킨베이스. 베이. 오레가노. 무수구연산. 정제수. 파라옥시안식향산에틸. 바질. 흑후추가루. 혼합제제,,
2019023002818,20190230028,3.6.9닭강정파우다,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
201902300282,20190230028,3.6.9브레딩믹스,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
2019023002830,20190230028,3.6.9브레딩믹스 순한맛,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
201902300289,20190230028,3.6.9브레딩믹스 시골통닭,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
2019023002829,20190230028,3.6.9브레딩믹스 칠분통닭,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
201902300285,20190230028,3.6.9치킨베터,(주)미래식품,기타가공품,기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품. 기타가공품,,
199702270252,19970227025,3.6.9치킨양념,미래식품,소스,고추장. 카라멜. 캡시콤. 물엿. 케첩. 양파. 당근. 마늘. 맛나. 고춧가루. 생강가루. 계피가루. 정제염. 흑후추가루. L-글루타민산나트륨. 간장. 월계수잎. 파프리카. 썬프리젤. 구아검,,
20010415034650,20010415034,3.7디저트과일종합,국제제과(주),캔디류,설탕. 물엿. 구연산. DL-사과산. 합성향료. 과채가공품. 혼합제제,,
20010415034658,20010415034,3.7디저트박하,국제제과(주),캔디류,설탕. 물엿. 천연향료,,
20010415034578,20010415034,3.7디저트종합,국제제과(주),캔디류,합성향료. DL-사과산. 구연산. 연유. 기타설탕. 물엿. 백설탕. 혼합제제. 레시틴. 정제소금. 식물성유지. 마가린. 준초콜릿. 커피분말. 복합조미식품,,
20150368651661,20150368651,30 간장직화소스,주식회사 세원프레쉬,소스,양조간장. 설탕. 기타과당. 정제수. 무. 양파. 마늘. 배퓌레. 사과퓌레. 숯불갈비맛엑기스. L-글루탐산나트륨. 5-리보뉴클레오티드이나트륨. 구연산. 카라멜색소. 후추가루. 식품첨가물혼합제제. 구아검. 잔탄검. 올레오레진 캪시컴,,
201503686511056,20150368651,30 김치찌개분말,주식회사 세원프레쉬,복합조미식품,향신료조제품. 고춧가루. 복합조미식품. L-글루탐산나트륨. 설탕. 복합조미식품. 복합조미식품. 정제소금. 옥수수전분. 파프리카추출색소,,
20150368651663,20150368651,30 낙곱새소스,주식회사 세원프레쉬,소스,물엿. 고추장. 정제수. 혼합간장. 설탕. 마늘. 덱스트린. L-글루탐산나트륨. 고춧가루. 복합조미식품. 정제소금. 변성전분. 생강. 파프리카추출색소. 잔탄검. 후추가루. 볶은참깨,,
20150368651757,20150368651,30 낙곱새소스A,주식회사 세원프레쉬,소스,천연향신료. 잔탄검. 물엿. 정제수. 고추장. 혼합간장. 설탕. 마늘. 덱스트린. L-글루탐산나트륨. 복합조미식품. 고춧가루. 변성전분. 정제소금. 생강. 파프리카추출색소. 볶은참깨,,
198202940089,19820294008,30 당원,(주)범아식품,혼합제제,포도당. 삭카린나트륨,,
20150368651898,20150368651,30 돈부리소스,주식회사 세원프레쉬,소스,기타과당. 혼합간장. D-소비톨액. 설탕. 청주. 식품첨가물혼합제제. DL-알라닌. 5-리보뉴클레오티드이나트륨. 잔탄검. 호박산이나트륨. 혼합제제. L-글루탐산나트륨. 소스. 카라멜색소. 소스. 정제소금. 발효식초,,
20150368651895,20150368651,30 떡꼬치소스,주식회사 세원프레쉬,소스,마늘. 설탕. 고추장. 토마토케첩. 물엿,,
20150368651659,20150368651,30 떡볶이소스,주식회사 세원프레쉬,소스,쇠고기맛본다시. L-글루탐산나트륨. 고추장. 후추가루. 5-리보뉴클레오티드이나트륨. 폴리펜톡스. 복합조미식품. 설탕. 물엿. 기타과당. 정제수. 고춧가루,,
201503686511055,20150368651,30 떡볶이용분말,주식회사 세원프레쉬,복합조미식품,설탕. 고춧가루. 복합조미식품. 파프리카추출색소. 효소처리스테비아. 5-리보뉴클레오티드이나트륨. 변성전분. 복합조미식품. 과.채가공품. 복합조미식품. L-글루탐산나트륨,,
20150368651660,20150368651,30 로제떡볶이파우더,주식회사 세원프레쉬,복합조미식품,L-글루탐산나트륨. 양파분말. 복합조미식품. 옥수수전분. 5-리보뉴클레오티드이나트륨. 볶음양파분말. 파프리카추출색소. 기타가공품. 유청분말. 쇠고기맛본다시. 고춧가루. 분말유크림. 설탕. 식물성크림. 덱스트린. 카제인나트륨. 복합조미식품,,
20150368651715,20150368651,30 만능육수,주식회사 세원프레쉬,소스,소스. L-글루탐산나트륨. 정제소금. 야채짬뽕베이스. 소스. 기타가공품. 설탕. 다시마엑기스. 소스. 소스,,
20150368651773,20150368651,30 샤브용간장소스,주식회사 세원프레쉬,소스,정제수. 혼합간장. 설탕. 발효식초. 음료베이스. 혼합제제. 식품첨가물혼합제제,,
20150368651774,20150368651,30 샤브용구이용소스,주식회사 세원프레쉬,소스,잔탄검. L-글루탐산나트륨. 혼합제제. 정제수. 물엿. 설탕. 소스. 된장. 양조간장. 변성전분. 콩기름(대두유). 소스. 청주. 정제소금. 양파. 발효식초. 마늘. 볶은참깨. 카라멜색소. 5-리보뉴클레오티드이나트륨,,
20150368651662,20150368651,30 제육소스,주식회사 세원프레쉬,소스,고추장. 정제수. 설탕. 양파. 마늘. 혼합간장. 올레오레진캪시컴. 후추가루. 혼합제제. 파프리카추출색소. 표고버섯엑기스. 양파엑기스. 파엑기스. 변성전분. 복합조미식품. 물엿. 고춧가루. 콩기름(대두유),,
20150368651714,20150368651,30 청양마요소스,주식회사 세원프레쉬,소스,식품첨가물혼합제제. 식품첨가물혼합제제. 잔탄검. 올레오레진 캪시컴. 물엿. 설탕. 정제수. 기타과당. 마요네즈. 정제소금. 알파옥수수전분. 복합조미식품. 발효식초. 청양고추,,
20150368651896,20150368651,30 초대리,주식회사 세원프레쉬,소스,기타과당. 발효식초. 설탕. 정제소금. 빙초산. 구연산. 혼합제제. 식품첨가물혼합제제,,
2018033597021,20180335970,300 블랜드,(주)에이엠씨,커피,커피원두. 커피원두. 커피원두,,
20220520237101,20220520237,300 저분자피쉬콜라겐 비오틴 정,주식회사 신영허브,음료베이스,쌀발효분말. 생선콜라겐. 덱스트린. 포도당. 결정셀룰로스. 건조효모. 올리고당. 스테아린산마그네슘. 이산화규소. 쌀겨추출분말. 효소식품. L-시스틴. 식품첨가물혼합제제. 식품첨가물혼합제제. 비오틴. 히알루론산. 엘라스틴가수분해물,,
2022052023725,20220520237,300 저분자피쉬콜라겐 정,주식회사 신영허브,음료베이스,생선콜라겐. 올리고당. 석류농축분말. 혼합제제. 토마토추출물분말. 히알루론산. 엘라스틴가수분해물. L-시스틴. L-프롤린. 식품첨가물혼합제제. 레몬향분말. 이산화규소. 스테아린산마그네슘. 비오틴. 비타민C,,
2022052023760,20220520237,300 저분자피쉬콜라겐 플러스,주식회사 신영허브,기타가공품,L-프롤린. 엘라스틴가수분해물. 히알루론산. 생선콜라겐,,
201300161113,20130016111,3004(삼천포),영농조합법인 오름주가,과실주,설탕. 정제수. 키위열매. 효모. 차아황산나트륨,,
20170372599212,20170372599,300DA 초저분자 콜라겐 펩타이드 마이크로바이옴 신(SYN) 프로바이오틱스 17,비타민마을 제1공장,기타가공품,생선콜라겐펩타이드분말. 프락토올리고당. 곡류가공품. 폴리덱스트로스. 갈락토올리고당. 이산화규소. L-프롤린. 유산균. 유산균. 유산균. 열처리유산균. 유산균배양건조물,,
20170372599211,20170372599,300DA 초저분자 콜라겐 펩타이드 프롤린 모유 신프로바이오틱스 17,비타민마을 제1공장,기타가공품,생선콜라겐펩타이드분말. 프락토올리고당. 폴리덱스트로스. 요구르트향분말. 기타가공품. 갈락토올리고당. 이산화규소. L-프롤린. 유산균. 유산균. 유산균. 열처리유산균. 유산균배양건조물,,
198604350131139,19860435013,300Da 어린콜라겐 석류맛,코스맥스바이오(주),과.채가공품,석류농축액. 생선콜라겐. 로커스트콩검. 비타민 C. 엘라스틴. 우유단백질. 히알루론산혼합제제. 비오틴 혼합. 유산균혼합분말,,
2014015827988,20140158279,300년모과차,허밍푸드,액상차,모과. 백설탕. 사양벌꿀,,
20000347090341,20000347090,300달톤 어린(魚鱗)저분자피쉬콜라겐99,동서바이오팜(주),캔디류,비타민C. 스테아린산마그네슘. 생선콜라겐분말,,
