row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,,,,,
199903090942426,19990309094,(삼화) 블루베리향 SHI-005,(주)삼화에프앤에프,향료,식품첨가물혼합제제용액. 프로필렌글리콜,,,,,,
199903090942240,19990309094,(삼화) 사과향,(주)삼화에프앤에프,혼합제제,식품첨가물혼합제제용액. 프로필렌글리콜,,,,,,
199903090942425,19990309094,(삼화) 사과향 SHI-001,(주)삼화에프앤에프,향료,식품첨가물혼합제제용액. 프로필렌글리콜,,,,,,
199903090948723,19990309094,(삼화) 사과향 SHI-001 (2),(주)삼화에프앤에프,향료제제,사과향. 사과향. 아라비아검. 덱스트린. 사과향,,,,,,
199903090942107,19990309094,(삼화) 스위트 옥수수향,(주)삼화에프앤에프,혼합제제,식품첨가물혼합제제용액. 프로필렌글리콜,,,,,,
199903090942281,19990309094,(삼화) 시트러스믹스향,(주)삼화에프앤에프,혼합제제,천연착향료(Lemon). 천연착향료(Lime). 천연착향료(Orange. sweet). 가공유지,,,,,,
199903090942427,19990309094,(삼화) 시트러스믹스향 SHI-008,(주)삼화에프앤에프,향료,가공유지. 천연향료(Orange. sweet). 천연향료(Lime). 천연향료(Lemon),,,,,,
199903090942242,19990309094,(삼화) 열대과일향,(주)삼화에프앤에프,혼합제제,프로필렌글리콜. 식품첨가물혼합제제용액,,,,,,
199903090942432,19990309094,(삼화) 열대과일향 SHI-026 (1),(주)삼화에프앤에프,향료,열대과일향. 덱스트린. 아라비아검,,,,,,
199903090949276,19990309094,(삼화) 열대과일향 SHI-026 (2),(주)삼화에프앤에프,향료,열대과일향. 프로필렌글리콜,,,,,,
199903090942115,19990309094,(삼화) 오렌지향,(주)삼화에프앤에프,혼합제제,천연착향료(Orange. sweet). 가공유지,,,,,,
199903090942341,19990309094,(삼화) 인삼향분말,(주)삼화에프앤에프,혼합제제,식품첨가물혼합제제용액. 아라비아검. 물엿. 정제수,,,,,,
199903090942890,19990309094,(삼화) 청포도향 SHI-028,(주)삼화에프앤에프,향료,식품첨가물혼합제제용액. 정제수. 프로필렌글리콜,,,,,,
199903090942106,19990309094,(삼화) 초코향,(주)삼화에프앤에프,혼합제제,프로필렌글리콜. 합성착향료(Ethyl maltol). 합성착향료(Vanillin *). 합성착향료(Ethyl vanillin). 식품첨가물혼합제제용액,,,,,,
199903090948717,19990309094,(삼화) 파인애플향 SHI-025 (1),(주)삼화에프앤에프,향료,프로필렌글리콜. 합성향료(Ethyl maltol). 파인애플향,,,,,,
199903090942134,19990309094,(삼화)딸기향분말,(주)삼화에프앤에프,혼합제제,정제수. 덱스트린. 아라비아검. 식품첨가물혼합제제용액,,,,,,
199903090942135,19990309094,(삼화)망고향분말,(주)삼화에프앤에프,혼합제제,정제수. 물엿. 아라비아검. 합성착향료(Ethyl maltol). 식품첨가물혼합제제용액,,,,,,
199903090942133,19990309094,(삼화)메론향분말,(주)삼화에프앤에프,혼합제제,정제수. 덱스트린. 아라비아검. 식품첨가물혼합제제용액,,,,,,
199903090942132,19990309094,(삼화)바나나향분말,(주)삼화에프앤에프,혼합제제,아라비아검. 덱스트린. 정제수. 식품첨가물혼합제제용액. 합성착향료(Isoamyl acetate). 합성착향료(Vanillin *). 합성착향료(Ethyl maltol),,,,,,
199903090942136,19990309094,(삼화)복숭아향분말,(주)삼화에프앤에프,혼합제제,식품첨가물혼합제제용액. 정제수. 덱스트린. 아라비아검,,,,,,
199903090942137,19990309094,(삼화)스위트 옥수수향분말,(주)삼화에프앤에프,혼합제제,아라비아검. 덱스트린. 정제수. 식품첨가물혼합제제용액,,,,,,
199903090942130,19990309094,(삼화)초코향분말,(주)삼화에프앤에프,혼합제제,합성착향료(Ethyl maltol). 식품첨가물혼합제제용액. 아라비아검. 덱스트린. 정제수. 합성착향료(Vanillin *). 합성착향료(Ethyl vanillin),,,,,,
20000475069401,20000475069,(상)김장김치속,농업회사법인주식회사담채원,김칫속,무즙. 무채. 고춧가루. 청갓. 대파. 생강. 양파. 액젓. 젓갈. 마늘. 설탕. 천일염. 정제수. 실파,,,,,,
2000047506978,20000475069,(상)깍두기,농업회사법인주식회사담채원,김치,젓갈. 마늘. 양파. 무. 고춧가루. 대파. 젓갈. 설탕. 천일염. 정제수,,,,,,
2000047506963,20000475069,(상)동치미,농업회사법인주식회사담채원,김치,정제수. 청갓. 대파. 양파. 마늘. 천일염. 무,,,,,,
2000047506979,20000475069,(상)포기김치,농업회사법인주식회사담채원,김치,마늘. 젓갈. 젓갈. 양파. 대파. 정제수. 고춧가루. 무. 배추. 천일염. 설탕. 청갓,,,,,,
199104450779248,19910445077,(샐바)고추장소스,주식회사 동방푸드마스타,소스,정제수. 고추장. 설탕. 참기름. 기타가공품. 발효식초. 파프리카추출색소. 카라멜색소 Ⅲ. 구연산. 효소처리스테비아,,,,,,
199104450779299,19910445077,(샐바)레몬드레싱,주식회사 동방푸드마스타,소스,혼합제제. 치자황색소. 구연산. DL-사과산. 잔탄검. 천연향신료. 정제소금. 양파. 레몬농축액. 사양벌꿀. 발효식초. 물엿. 정제수. 콩기름(대두유). 발효식초. 압착올리브유. 설탕,,,,,,
199104450779213,19910445077,(샐바)참깨드레싱,주식회사 동방푸드마스타,소스,카라멜색소 Ⅲ. 천연향신료. 잔탄검. 기타가공품. 폴리인산나트륨. 양파. 혼합간장. 참기름. 발효식초. 기타가공품. 올리고당. 설탕. 정제수. 마요네즈,,,,,,
199104450779218,19910445077,(샐바)파스타소스,주식회사 동방푸드마스타,소스,발효식초. 토마토케첩. 기타과당. 설탕. 옥수수기름(옥배유). 발효식초. 양조간장. 소스. 마늘. 과.채가공품. 변성전분. L-글루탐산나트륨. 구연산. 참기름. 카라멜색소 Ⅲ. 잔탄검. 천연향신료. 정제수. 소스,,,,,,
199104450779249,19910445077,(샐바)포케간장소스,주식회사 동방푸드마스타,소스,정제수. 혼합간장. 소스. 물엿. 마늘. 정제소금. 향신료조제품. 콩기름(대두유). 참기름. 잔탄검. 자당지방산에스테르. 구연산,,,,,,
199104450779214,19910445077,(샐바)흑임자드레싱,주식회사 동방푸드마스타,소스,발효식초. 설탕. 식물성크림. 기타가공품. 올리고당. 정제수. 마요네즈. 변성전분. 구연산. 혼합제제. 잔탄검. 정제소금,,,,,,
2018010887621,20180108876,(생)구로칸토슈니탱,나폴레옹베이커리,빵류,버터. 강력분. 정제수. 살균전란액. 천일염,,,,,,
1990005015767,19900050157,(생)귀한닭강정소스,한주푸드,소스,물엿. 기타과당. 혼합간장. 양파. 고춧가루. 고춧가루. 콩가루. 발효식초. 후추가루. 소주. 마늘. L-글루타민산나트륨. 계피가루. 커피분말. 생강,,,,,,
2018010887610,20180108876,(생)단과자,나폴레옹베이커리,빵류,강력분. 우유. 설탕. 살균전란액. 버터. 정제수. 효모. 식품첨가물혼합제제. 천일염,,,,,,
1990005015770,19900050157,(생)데리야끼소스,한주푸드,소스,마늘. 혼합간장. 기타설탕. 물엿. 발효식초. 올레오레진캡시컴. 양파. 생강,,,,,,
20150275316111,20150275316,(생)먹물크루아상,(주)블랑제리 김영모,빵류,백설탕. 가공버터. 가공버터. 강력분. 사워도우. 난황액. 건조효모. 천일염. 혼합제제. 오징어먹물색소. 정제수. 탈지분유,,,,,,
2018010887632,20180108876,(생)모카빵,나폴레옹베이커리,빵류,살균전란액. 설탕. 버터. 과채가공품. 정제수. 강력분. 효모. 천일염. 커피. 식품첨가물혼합제제,,,,,,
2015027531689,20150275316,(생)몬테비안코,(주)블랑제리 김영모,빵류,강력분. 가공버터. 사워도우. 중종. 백설탕. 살균우유. 난황. 전란. 생크림. 정제수. 곡류가공품. 식품첨가물혼합제제. 정제소금. 식품첨가물혼합제제,,,,,,
2018010887624,20180108876,(생)몽블랑,나폴레옹베이커리,빵류,강력분. 버터. 박력분. 살균전란액. 정제수. 백설탕. 식품첨가물혼합제제. 천일염. 건조효모. 식품첨가물혼합제제,,,,,,
2018010887615,20180108876,(생)미니크림치즈,나폴레옹베이커리,빵류,천일염. 강력분. 버터. 우유. 정제수. 백설탕. 살균전란액. 식품첨가물혼합제제. 효모,,,,,,
2018010887619,20180108876,(생)바슈타르트,나폴레옹베이커리,빵류,박력분. 버터. 기타설탕. 살균전란액. 아몬드분말,,,,,,
20150275316115,20150275316,(생)바질 베이글,(주)블랑제리 김영모,빵류,강력분. 정제수. 중종. 사워도우. 소스. 기타설탕. 당류가공품. 올리브유. 가공버터. 천일염. 식품첨가물,,,,,,
201801088767,20180108876,(생)버터롤,나폴레옹베이커리,빵류,천일염. 효모. 식품첨가물혼합제제. 백설탕. 살균전란액. 정제수. 우유. 버터. 강력분,,,,,,
20210389476302,20210389476,(생)베이글,(주)지니푸드시스템,빵류,정제수. 기타가공품. 혼합제제. 식품첨가물혼합제제. 정제소금. 밀글루텐. 콩기름(대두유). 설탕. 밀가루,,,,,,
20150275316117,20150275316,(생)블루베리 베이글,(주)블랑제리 김영모,빵류,가공버터. 천일염. 식품첨가물. 올리브유. 당류가공품. 기타설탕. 강력분. 정제수. 냉동블루베리. 중종. 사워도우,,,,,,
201801088763,20180108876,(생)뺑오쇼콜라,나폴레옹베이커리,빵류,천일염. 효모. 식품첨가물혼합제제. 살균전란액. 백설탕. 정제수. 초콜릿. 우유. 버터. 강력분,,,,,,
2018010887628,20180108876,(생)샤브레피,나폴레옹베이커리,빵류,박력분. 버터. 분당. 살균전란액. 아몬드분말. 천일염. 바닐라빈,,,,,,
2018010887636,20180108876,(생)성이시돌우유식빵,나폴레옹베이커리,빵류,효모. 천일염. 설탕. 가당연유. 살균전란액. 버터. 중력분. 강력분. 우유,,,,,,
2018010887653,20180108876,(생)소금빵,나폴레옹베이커리,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 천일염. 곡류가공품. 쇼트닝. 탈지분유. 버터. 설탕. 정제수. 강력분,,,,,,
2018010887617,20180108876,(생)쌩클로드,나폴레옹베이커리,빵류,코코아매스. 살균전란액. 분당. 버터. 박력분. 천일염,,,,,,
19950257144286,19950257144,(생)아몬드,(주)에이앤씨엠,땅콩 또는 견과류가공품,아몬드,,,,,,
201801088769,20180108876,(생)야채모닝,나폴레옹베이커리,빵류,우유. 정제수. 백설탕. 살균전란액. 강력분. 버터. 당근. 혼합프레스햄. 절임식품. 양파. 가공치즈. 파프리카. 효모. 천일염. 식품첨가물혼합제제,,,,,,
2015027531647,20150275316,(생)어니언브래드,(주)블랑제리 김영모,빵류,식품첨가물. 당류가공품. 천연향신료. 혼합제제. 곡류가공품. 식품첨가물. 천일염. 탈지분유. 과.채가공품류. 설탕. 가공버터. 전란. 밀가루. 밀가루,,,,,,
201801088766,20180108876,(생)엘리게이터,나폴레옹베이커리,빵류,정제수. 박력분. 마가린. 버터. 백설탕. 갈색설탕. 살균전란액. 호두분태. 전지분유. 천일염. 효모. 식품첨가물혼합제제. 강력분,,,,,,
20150275316114,20150275316,(생)올리브 베이글,(주)블랑제리 김영모,빵류,강력분. 정제수. 절임식품. 중종. 사워도우. 기타설탕. 당류가공품. 올리브유. 가공버터. 천일염. 식품첨가물,,,,,,
199406122605,19940612260,(생)유자청,거산식품,액상차,유자과육. 백설탕,,,,,,
201801088768,20180108876,(생)초코칩모닝,나폴레옹베이커리,빵류,효모. 식품첨가물혼합제제. 천일염. 백설탕. 살균전란액. 버터. 준초콜릿. 정제수. 강력분,,,,,,
2018010887622,20180108876,(생)초코칩페스트리,나폴레옹베이커리,빵류,박력분. 코코아분말. 초콜릿. 우유. 백설탕. 살균전란액. 정제수. 강력분. 초콜릿. 버터. 중력분. 전분가공품. 천일염. 효모. 전지분유. 난황액,,,,,,
2018010887618,20180108876,(생)코코넛샤브레,나폴레옹베이커리,빵류,천일염. 난황액. 분당. 버터. 박력분,,,,,,
201801088761,20180108876,(생)크라상,나폴레옹베이커리,빵류,강력분. 영양강화밀가루. 버터. 우유. 정제수. 백설탕. 살균전란액. 식품첨가물혼합제제. 효모. 천일염,,,,,,
201801088762,20180108876,(생)크림치즈크라상,나폴레옹베이커리,빵류,강력분. 버터. 정제수. 백설탕. 천일염. 식품첨가물혼합제제. 효모,,,,,,
20150275316116,20150275316,(생)토마토 베이글,(주)블랑제리 김영모,빵류,강력분. 정제수. 과.채가공품. 중종. 사워도우. 소스. 기타설탕. 당류가공품. 올리브유. 가공버터. 천일염. 식품첨가물,,,,,,
20150275316124,20150275316,(생)파이만주(오징어먹물피),(주)블랑제리 김영모,빵류,정제소금. 탈지분유. 식품첨가물. 백설탕. 전란. 정제수. 가공버터. 박력분. 강력분,,,,,,
2018010887620,20180108876,(생)파이쿠키,나폴레옹베이커리,빵류,강력분. 마가린. 정제수. 백설탕. 살균전란액. 버터. 천일염,,,,,,
20150275316123,20150275316,(생)페이스트리,(주)블랑제리 김영모,빵류,가공버터. 밀가루. 정제수. 밀가루. 밀가루. 사워도우. 중종. 가공버터. 전란. 백설탕. 탈지분유. 천일염. 식품첨가물. 식품첨가물혼합제제,,,,,,
201801088765,20180108876,(생)프렌치파이,나폴레옹베이커리,빵류,강력분. 마가린. 정제수. 살균전란액. 버터. 천일염,,,,,,
20150275316113,20150275316,(생)플레인 베이글,(주)블랑제리 김영모,빵류,강력분. 정제수. 중종. 사워도우. 기타설탕. 당류가공품. 올리브유. 가공버터. 천일염. 식품첨가물,,,,,,
1990005015768,19900050157,(생)흥부가반한닭강정소스,한주푸드,소스,L-글루탐산나트륨. 복합조미식품. 계피가루. 혼합간장. 후추가루. 정제소금. 생강. 고춧가루. 양파. 마늘. 고추장. 토마토케찹K. 물엿,,,,,,
1990005015769,19900050157,(생)흥부네매콤닭강정소스,한주푸드,소스,물엿. 토마토케찹K. 고추장. 마늘. 양파. 생강. 고춧가루. 정제소금. 후추가루. 혼합간장. 올레오레진캡시컴. 복합조미식품. L-글루탐산나트륨,,,,,,
2010012022436,20100120224,(생지)뉴쌀바게트,코코델리스,빵류,폴리쉬. 강력쌀가루. 르망리퀴드. 통밀가루. 정제소금. 효모,,,,,,
2010012022429,20100120224,(생지)단호박 쌀브라운드,코코델리스,빵류,베이킹파우더포뮬러. 버터. 구아검. 서양호박. 쌀가루. 백설탕. 갈색설탕. 물엿. 호박씨앗. 해바라기씨앗,,,,,,
2010012022430,20100120224,(생지)라즈베리 쌀 브라운드,코코델리스,빵류,절임덩굴월귤. 쌀가루. 홍국쌀. 구아검. 버터. 베이킹파우더포뮬러. 백설탕. 갈색설탕. 시럽믹스,,,,,,
2010012022431,20100120224,(생지)마카다미아 쌀브라운드,코코델리스,빵류,마카다미아분태. 물엿. 갈색설탕. 베이킹파우더포뮬러. 버터. 구아검. 개암가루. 쌀가루,,,,,,
2010012022443,20100120224,(생지)바질쌀스콘,코코델리스,빵류,정제소금. 베이킹파우더포뮬러. 소스류. 아몬드분말. 우유. 백설탕. 전란. 버터. 쌀가루. 소스류,,,,,,
2015031113497,20150311134,(생지)바통,(주)좋은아침,빵류,영양강화밀가루. 영양강화밀가루. 설탕. 버터. 가공버터. 전란액. 식품첨가물. 정제소금. 혼합제제. 정제수,,,,,,
