row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,
20020383685974,20020383685,1차파리)명가명품 제주 천혜향 카스테라,(주)파리크라상,빵류,전란액. 설탕. 밀가루. 물엿. 난황액. 당절임. 정제수. 당류가공품. 사양벌꿀. 과.채가공품. 채종유(유채유 또는 카놀라유). 천일염. 카로틴,
20020383685809,20020383685,1차파리)명가명품 제주말차 카스테라,(주)파리크라상,빵류,식품첨가물혼합제제. 천일염. 식품첨가물혼합제제. 식품첨가물혼합제제. 기타가공품. 채종유(유채유 또는 카놀라유). 약주. 고형차. 난황액. 물엿. 밀가루. 설탕. 전란액,
20190280035136,20190280035,1차파리)산딸기듬뿍롤케익,(주)파리크라상 신공장,빵류,정제수. 물엿. 포도당. 가공버터. 과채주스. 당류가공품. 과.채가공품. 혼합제제. 혼합제제. 베이킹파우더. L-주석산수소칼륨. 천일염. 혼합제제. 향료. 비타민C. 일반증류주. 설탕. 난백액. 밀가루. 전란액. 기타잼류. 마가린. 채종유(유채유 또는 카놀라유). 난황액,
20190280035132,20190280035,1차파리)실키롤케익,(주)파리크라상 신공장,빵류,일반증류주. 설탕. 밀가루. 전란액. 난백액. 난황액. 마가린. 채종유(유채유 또는 카놀라유). 정제수. 물엿. 포도당. 건포도. 버터. 일반증류주. 당류가공품. 혼합제제. 천일염. 베이킹파우더. 혼합제제. 혼합제제. 천연첨가물,
20190280035138,20190280035,1차파리)제주한라봉롤케익,(주)파리크라상 신공장,빵류,밀가루. 난백액. 백설탕. 전란액. 난황액. 마가린. 잼. 기타잼. 채종유(유채유 또는 카놀라유). 포도당. 정제수. 물엿. 가공버터. 과.채가공품. 당류가공품. 식품첨가물혼합제제. L-주석산수소칼륨. 당류가공품. 정제소금. 식품첨가물혼합제제. 카로틴. 비타민C. 일반증류주,
20060181266504,20060181266,1차파리)진한풍미가득 정통파운드케익,(주)파리크라상,빵류,향료. 잔탄검. 식품첨가물혼합제제. 향료제제. 천일염. 베이킹파우더. 일반증류주. 땅콩 또는 견과류가공품. 가공유크림. 채종유(유채유 또는 카놀라유). 호두. 과.채가공품. 과.채가공품. 정제수. 당절임. 난황액. 마가린. 가공버터. 난백액. 설탕. 밀가루. 일반증류주. 당류가공품. 식품첨가물혼합제제,
20020383685950,20020383685,1차파리)천혜향 카스텔라,(주)파리크라상,빵류,전란액. 설탕. 밀가루. 물엿. 난황액. 당절임. 정제수. 당류가공품. 과.채가공품. 재제소금(재제조소금). 채종유(유채유 또는 카놀라유). 카로틴,
20190280035356,20190280035,1차파리)청송사과롤케익,(주)파리크라상 신공장,빵류,물엿. 포도당. 가공버터. 일반증류주. 당류가공품. 식품첨가물혼합제제. 천일염. 베이킹파우더. 식품첨가물혼합제제. 식품첨가물혼합제제. 일반증류주. 정제수. 설탕. 밀가루. 잼. 전란액. 난백액. 난황액. 마가린. 채종유(유채유 또는 카놀라유),
20190280035135,20190280035,1차파리)카페모카롤케익,(주)파리크라상 신공장,빵류,카라멜색소. 식품첨가물혼합제제. 커피. 천일염. 당류가공품. 당류가공품. 커피. 식품첨가물혼합제제. 커피. 리큐르. 정제수. 호두. 가공버터. 물엿. 난황액. 식품첨가물혼합제제. 일반증류주. 마가린. 난백액. 밀가루. 전란액. 설탕. 채종유(유채유 또는 카놀라유),
20020383685948,20020383685,1차파리)플레인 카스텔라,(주)파리크라상,빵류,전란액. 설탕. 밀가루. 물엿. 벌꿀. 난황액. 정제수. 재제소금(재제조소금). 채종유(유채유 또는 카놀라유). 카로틴,
20060181266503,20060181266,1차파리)호두파운드케익,(주)파리크라상,빵류,식품첨가물혼합제제. 기타가공품. 채종유(유채유 또는 카놀라유). 밀가루. 땅콩 또는 견과류가공품. 정제수. 당시럽류. 가공유크림. 물엿. 우유. 호두. 땅콩 또는 견과류가공품. 난황액. 호두. 마가린. 가공버터. 난백액. 백설탕. 밀가루. 일반증류주. 베이킹파우더. 향료. 식품첨가물혼합제제. 천연향신료. 잔탄검. 식품첨가물혼합제제. 천일염,
199504490041188,19950449004,1차파우더A,금양식품(주),곡류가공품,박력분. 옥수수전분. 정제소금. L-글루탐산나트륨. 후추가루. 설탕. 구아검. 고춧가루. 계피가루. 마늘가루. 분말결정포도당. 효모식품. 콩기름(대두유). 식품첨가물. 올레오레진캪시컴,
20170525300233,20170525300,1초 다진마늘 동결건조,(주)에프엔디,천연향신료,마늘,
2004061902182,20040619021,1초 매콤 골뱅이&오징어,유성물산교역(주)고성공장,기타 수산물가공품,정제수. 큰구슬우렁이. 조미건어포류. 백설탕. 혼합간장. 기타과당. 소스류. 정제소금. L-글루탐산나트륨. 기타가공품. 구연산,
2010044407712,20100444077,1초 매콤 골뱅이&오징어,(주) 시즈너,기타 수산물가공품,조미건어포류. 백설탕. 혼합간장. 기타과당. 소스. 정제소금. L-글루탐산나트륨. 기타가공품. 구연산. 큰구슬우렁이. 정제수,
2020044262846,20200442628,1초 요릿 감칠맛,(주)코어그린,복합조미식품,복합조미식품. 복합조미식품. 천일염. 복합조미식품. 이눌린치커리추출물분말(고시형),
2020044262848,20200442628,1초 요릿 매운맛,(주)코어그린,복합조미식품,복합조미식품. 복합조미식품. 천일염. 고춧가루. 청양고춧가루. 복합조미식품. 이눌린/치커리추출물(고시형),
2020044262847,20200442628,1초 요릿 비건,(주)코어그린,복합조미식품,복합조미식품. 복합조미식품. 천일염. 과.채가공품. 이눌린/치커리추출물(고시형),
2004061902181,20040619021,1초골뱅이 청양고추,유성물산교역(주)고성공장,기타 수산물가공품,파프리카추출색소. 기타가공품. L-글루탐산나트륨. 정제소금. 소스류. 액상과당. 소스류. 혼합간장. 백설탕. 청양고추. 정제수. 큰구슬우렁이,
2010044407711,20100444077,1초골뱅이 청양고추,(주) 시즈너,기타 수산물가공품,골뱅이. 정제수. 혼합간장. 청양고추. 백설탕. 소스류. 액상과당. 소스류. 정제소금. 폴리인산나트륨. L-글루타민산나트륨. 기타가공품. 파프리카추출색소,
202004426289,20200442628,1초육수 바다에서 온 맛,(주)코어그린,복합조미식품,복합조미식품. 무분말. 맛베이스. 천일염,
20130471018123,20130471018,1캔1김 리얼 불닭 김스낵,어업회사법인 명품김(주),조미김,김. 올리고당. 김스낵용불닭소스. 갈색설탕. 정제수. 고춧가루. 쌀조청. 백설탕. 천일염. 양조간장. 현미유. 압착대두플레이크,
20130471018124,20130471018,1캔1김 리얼 치즈 김스낵,어업회사법인 명품김(주),조미김,치즈혼합분말. 김. 올리고당. 정제수. 갈색설탕. 쌀조청. 천일염. 양조간장. 현미유,
20210491585111,20210491585,1킬로커피 드립백,주식회사 카페예,커피,커피원두,
2021049158568,20210491585,1킬로커피 에티오피아 예가체프 드립백커피,주식회사 카페예,커피,커피원두,
201903841288,20190384128,1포 순수함량 700mg 올인원 정직한 글루타치온 딸기맛,엠케이에프앤디,기타가공품,효소처리스테비아. 엘라스틴가수분해물. 비타민C. 생선콜라겐펩타이드분말. 효모추출물. 동결건조딸기분말. 히알루론산(고시형),
20190488873193,20190488873,1프로 간장게장,농업회사법인유한회사 영인바이오,절임식품,간장소스. 꽃게. 청양고추. 홍고추,
2008027516329,20080275163,1학년2반3번 구슬이,하나식품,떡류,쌀. 정제염. 주정,
1999011637787,19990116377,1호 고구마케익,(주)베이커리라리,빵류,계란. 정제수. 고구마. 생크림. 정제소금. 콩기름(대두유). 베이킹파우더. 설탕. 버터. 밀가루,
2000017607735,20000176077,1호 닭강정도시락,청구도시락,즉석섭취식품,무침류. 오징어젓갈무침. 김치류. 튀김류. 밥류. 볶음류. 샐러드,
2000017607734,20000176077,1호 돈까스도시락,청구도시락,즉석섭취식품,볶음류. 샐러드. 무침류. 밥류. 튀김류. 김치류. 오징어젓갈무침,
1999011637791,19990116377,1호 딸기생크림케익,(주)베이커리라리,빵류,밀가루. 딸기. 설탕. 생크림. 리큐르. 계란. 콩기름(대두유). 정제소금. 베이킹파우더. 정제수,
201805934101,20180593410,1호 딸기잼,진양딸기원,잼,냉동딸기. 갈색설탕,
1999011637793,19990116377,1호 딸기치즈케익,(주)베이커리라리,빵류,밀가루. 버터. 설탕. 가공치즈. 생크림. 딸기. 호두분말. 정제소금. 레몬즙. 정제수. 애프리코트 혼당,
1999011637792,19990116377,1호 마롱케익,(주)베이커리라리,빵류,박력분. 밤. 깐밤. 휘핑크림. 액상크림. 콩기름(대두유). 정제소금. 베이킹파우더. 설탕. 우유. 밤페이스트. 계란. 정제수. 감자전분,
1999011637794,19990116377,1호 오렌지치즈케익,(주)베이커리라리,빵류,밀가루. 버터. 휘핑크림. 호두분말. 액상프리마. 끼리치즈. 설탕. 레몬. 정제소금. 오렌지. 정제수. 애프리코트 혼당,
2000017607744,20000176077,1호 제육도시락,청구도시락,즉석섭취식품,오징어젓갈무침. 김치류. 볶음류. 밥류. 볶음류. 무침류. 샐러드,
1999011637799,19990116377,1호 청포도치즈케이크,(주)베이커리라리,빵류,애프리코트 혼당. 청포도. 레몬. 가공치즈. 식물성크림. 유크림. 정제수. 정제소금. 설탕. 호두분말. 박력분. 버터,
1999011637795,19990116377,1호 체리치즈케익,(주)베이커리라리,빵류,밀가루. 버터. 휘핑크림. 치즈. 설탕. 체리. 레몬. 정제소금. 호두분말. 액상프리마. 애프리코트 혼당. 정제수,
1999011637790,19990116377,1호 크라운초코케익,(주)베이커리라리,빵류,생크림. 밀가루. 버터. 설탕. 계란. 코코아. 리큐르. 콩기름(대두유). 정제소금. 정제수. 탄산수소나트륨. 초콜릿류,
1999011637788,19990116377,1호 티라미수케익,(주)베이커리라리,빵류,브랜디. 건조커피. 젤라틴. 과실주. 혼합식용유. 정제수. 정제소금. 탄산수소나트륨. 코코아. 생크림. 끼리치즈. 설탕. 계란. 밀가루,
1999011637789,19990116377,1호 홍차쉬폰케익,(주)베이커리라리,빵류,베이킹파우더. 리큐르. 정제수. 정제소금. 식용유. 생크림. 계란. 설탕. 홍차. 밀가루,
20050355345248,20050355345,1호뉴욕치즈케익,(주)파미유,빵류,기타가공품. 정제수. 당류가공품. 가공소금. 팽창제제. 식품첨가물혼합제제. 식품첨가물혼합제제. 치즈. 식물성크림. 설탕. 전란액. 밀가루. 난황액. 당류가공품. 가공버터. 과채음료. 콩기름(대두유). 전분. 식품첨가물혼합제제,
2017025578331,20170255783,1호베타믹스,마니아식품,곡류가공품,기타전분. 밀가루. 기타전분. 정제소금. 설탕. L-글루탐산나트륨. 복합조미식품. 향신료조제품. 천연향신료. 기타가공품,
20050355345251,20050355345,1호부오노티라미수,(주)파미유,빵류,치즈. 식물성크림. 설탕. 정제수. 전란액. 밀가루. 우유. 당류가공품. 난황액. 가공버터. 식물성크림. 기타가공품. 코코아분말. 콩기름(대두유). 리큐르. 기타가공품. 당류가공품. 전분. 혼합제제. 난황분. 당류가공품. 팽창제제. 가공소금,
20050355345254,20050355345,1호초코무스,(주)파미유,빵류,초콜릿. 식물성크림. 초콜릿가공품. 설탕. 가공소금. 팽창제제. 당류가공품. 식품첨가물. 기타가공품. 전분. 식품첨가물혼합제제. 콩기름(대두유). 코코아분말. 난황액. 밀가루. 가공버터. 우유. 정제수. 전란액,
2018023008336,20180230083,1호초코카스테라시트,(주)광주특판데일리,빵류,코코아분말. 콩기름(대두유). 우유류. 마가린. 식품첨가물혼합제제. 정제소금. 베이킹파우더. 계란. 중력분. 설탕,
2018023008335,20180230083,1호카스테라시트,(주)광주특판데일리,빵류,중력분. 설탕. 정제소금. 베이킹파우더. 계란. 정제대두유. 우유. 마가린류. 식품첨가물혼합제제,
201903581381,20190358138,1화이트,Littes(리트),혼합제제,이산화티타늄. 아라비아검. 프로필렌글리콜. 글리세린지방산에스테르. 카복시메틸셀룰로스나트륨,
1992050102357,19920501023,1회 생활용 죽염,(주) 개암죽염식품,태움.용융소금,천일염,
1997050002481,19970500024,1회구운 깊은바다죽염,(주)삼보죽염,태움.용융소금,정제소금,
2021045102912,20210451029,1회구운깊은바다죽염,주식회사 이로운식품 소금 공방,태움.용융소금,태움용융소금,
1995055606813,19950556068,1회구운죽염,경방원죽염,태움.용융소금,천일염,
1998025705261,19980257052,1회용 비타 단무지,주식회사 일미농수산,절임식품,무. 정제염. 소르빈산칼륨. 삭카린나트륨. L-글루타민산나트륨. 비타민 C. 빙초산. 구연산. 치자황색소. 아황산나트륨. 정제수,
1998025705262,19980257052,1회용 비타치자단무지,주식회사 일미농수산,절임식품,무. 정제염. 소르빈산칼륨. 삭카린나트륨. L-글루타민산나트륨. 비타민 C. 빙초산. 구연산. 치자황색소. 아황산나트륨. 정제수,
2002062304253,20020623042,1회인산죽염,인산죽염주식회사,태움.용융소금,천일염,
19870415003319,19870415003,2 MIX 아이셔,(주)오리온제4청주공장,캔디류,백설탕. 물엿. 식물성유지. 가당연유. 혼합제제. 젤라틴. 생크림. 구연산. 식염. L-주석산. 레시틴. 자당지방산에스테르. 비타민C. 과.채가공품. 그린칼라. 사과향. 사과향. 치자청색소. 합성향료. 옥수수전분,
200003721244,20000372124,2% 우마미,신정식품,L-글루타민산나트륨제제,L-글루타민산나트륨. 5'-이노신산이나트륨. 5'-구아닐산이나트륨,
20150311214145,20150311214,2%분말시즈닝(중간맛),그린식품,복합조미식품,복합조미식품. 파마산치즈분말. 고춧가루. 고춧가루. 천연다시다. 후추가루. 사골분말. 분말유크림. 양파분말. 건마늘분말. 멀티롬분말. 복합조미식품. 건새우분말. 5'-리보뉴클레오티드이나트륨. 복합조미식품. 아세틸아디핀산이전분,
1972023300813,19720233008,2+3은?오란다,그래인에프앤디,과자,아몬드. 쌀조청. 과자. 식물성크림. 유자청. 검정깨(흑임자),
197506140032975,19750614003,2-메틸-2-펜테노익 엑시드(2-Methyl-2-pentenoic acid),(주)엠에스씨,향료,합성향료(2-Methyl-2-pentenoic acid). 프로필렌글리콜,
197506140033039,19750614003,2-아세틸 피롤(2-ACETYL PYRROLE),(주)엠에스씨,향료,프로필렌글리콜. 합성향료(Methyl 2-pyrrolyl ketone),
197506140032949,19750614003,2-아세틸피리딘(2-ACETYLPYRIDINE),(주)엠에스씨,향료,합성향료(acetylpyridine). 주정,
197506140033086,19750614003,2-운데카논(2-Undecanone),(주)엠에스씨,향료,가공유지. 합성향료(2-Undecanone),
197506140032976,19750614003,2-이소프로필-4-메틸티아졸(2-Isopropyl-4-methylthiazole),(주)엠에스씨,향료,합성향료(2-Isopropyl-4-methylthiazole). 프로필렌글리콜,
200003721247,20000372124,2.5% 우마미,신정식품,L-글루타민산나트륨제제,L-글루타민산나트륨. 5'-이노신산이나트륨. 5'-구아닐산이나트륨,
2000037212413,20000372124,2.5% 우미,신정식품,L-글루탐산나트륨제제,5'-리보뉴클레오티드이나트륨. L-글루탐산나트륨,
20170525117100,20170525117,2.5(근)ricetea,더나음 협동조합,침출차,고구마. 비트루트뿌리. 치자나무열매. 둥근마주아. 감자. 연근,
2010019308133,20100193081,2.오징어먹물 고구마 치즈피자,M&F,빵류,밀가루. 고구마앙금. 계란. 버터. 마가린. 토마토케첩. 설탕. 야채믹스. 치즈혼합분말. 고춧가루. D-소르비톨액. 고구마,
2010019308135,20100193081,2.오징어먹물소불고기치즈피자,M&F,빵류,밀가루. 계란. 버터. 마가린. 토마토케첩. 설탕. 야채. 피자치즈. 고춧가루. 소금,
20030611220331,20030611220,2/3 건조 무화과,(주) 선인,과.채가공품,과채가공품,
1982029400810,19820294008,20 당원,(주)범아식품,혼합제제,포도당. 삭카린나트륨,
2013001915018,20130019150,20% 일본사양 매실주,보해양조(주)장성공장,리큐르,매실. 주정. 과당. 정제수,
198105060017,19810506001,20%가성소다,한화솔루션(주)여수공장,수산화나트륨액,가성소다. 정제수,
1990048409911,19900484099,20%가성소다,백광산업 주식회사,수산화나트륨액,수산화나트륨,
201804521298,20180452129,20%수산화나트륨,(주)서울아이씨,수산화나트륨액,정제수. 수산화나트륨,
19970257082135,19970257082,20%함초소금,영평식품,가공소금,천일염. 퉁퉁마디,
199301880912249,19930188091,20)통팥앙금CRTB52,주식회사샤니,조림류,팥. 설탕. 올리고당. 물엿. D-소비톨액. 군고구마페이스트. 글리신. 천일염. 식품첨가물혼합제제. 한천. 식품첨가물혼합제제,
20170549035244,20170549035,2000 바삭 핫도그,주식회사키큰아이,빵류,소시지. 기타가공품. 콩기름(대두유). 전란액. 기타가공품. 정제수,
20090501020304,20090501020,2000대보름,유한회사 징코푸드시스템,빵류,주정. 준초콜릿. 밀가루. 설탕. 전란액. 마가린. 분당. 물엿. 식품첨가물혼합제제. 식품첨가물혼합제제. 마가린. 쇼트닝. 당류가공품. 식품첨가물혼합제제. 식품첨가물혼합제제. 식품첨가물혼합제제. 식품첨가물혼합제제,
2022001169725,20220011697,2000만큼 사랑해 (I love you 2000),제이에이치 브루잉,맥주,황산칼슘. 이산화탄소. 효모. 호프펠렛. 맥아. 정제수,
19870364014419,19870364014,2000버터크로와상,롯데웰푸드(주),빵류,빵류,
20090501020313,20090501020,2000빠다크림빵,유한회사 징코푸드시스템,빵류,밀가루. 마가린. 정제수. 설탕. 마가린. 전란액. 분당. 기타과당. 식물성크림. 효모. 정제소금. 탁주. 식품첨가물혼합제제. 기타가공품. 합성향료. 합성향료. 주정. 식품첨가물혼합제제,
20160501015283,20160501015,2000빠다크림빵,농업회사법인 유한회사 피오레,빵류,강력분. 마가린. 정제수. 설탕. 마가린. 전란액. 분당. 기타과당. 식물성크림. 효모. 정제소금. 탁주. 혼합제제. 기타과당. 합성향료. 합성향료. 주정. 혼합제제,
2018033623836,20180336238,2005 낙지 볶음(덮밥용),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 절단낙지,
2018033623838,20180336238,2005 낙지 볶음(매운맛),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 절단낙지,
2018033623829,20180336238,2005 낙지 볶음(보통맛),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 절단낙지,
2018033623837,20180336238,2005 낙지 볶음(중간매운맛),(주)비즈인터내셔날,기타 수산물가공품,절단낙지. 볶음소스,
2018033623828,20180336238,2005 누구나맛집 맛짱 쭈꾸미 (보통맛),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 주꾸미,
201803362389,20180336238,2005 담금장,(주)비즈인터내셔날,소스,천연향신료. 천연향신료. 설탕. 탄산음료. 산분해간장. L-글루탐산나트륨제제. 정제수,
2018033623810,20180336238,2005 담금장 진,(주)비즈인터내셔날,소스,산분해간장. 설탕. 포도당. L-글루탐산나트륨. 음료베이스,
201803362388,20180336238,2005 매콤달콤 담금장,(주)비즈인터내셔날,소스,산분해간장. 탄산음료. 정제수. 설탕. 포도당. 고추씨앗. 변성전분. L-글루탐산나트륨제제,
2013056909982,20130569099,2005 맹해보이숙차,(주)코레쉬텍,침출차,차나무잎,
2013056909980,20130569099,2005 이무정산 보이생차,(주)코레쉬텍,침출차,차나무잎,
2018033623833,20180336238,2005 쭈꾸미 볶음 (덮밥용),(주)비즈인터내셔날,기타 수산물가공품,주꾸미. 볶음소스,
2018033623835,20180336238,2005 쭈꾸미 볶음(매운맛),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 주꾸미,
2018033623834,20180336238,2005 쭈꾸미 볶음(중간매운맛),(주)비즈인터내셔날,기타 수산물가공품,볶음소스. 주꾸미,
2018033623830,20180336238,2005 쭈꾸미.낙지 볶음소스(덮밥용),(주)비즈인터내셔날,복합조미식품,고추장. 간마늘. 고춧가루. 백설탕. 올리고당. 향미유. 고춧가루. 향미증진제. 참깨. 복합조미식품. 후추가루,
2018033623832,20180336238,2005 쭈꾸미.낙지 볶음소스(매운맛),(주)비즈인터내셔날,복합조미식품,고추장. 간마늘. 고춧가루. 백설탕. 향미유. 올리고당. 참깨. 복합조미식품. 고춧가루. 아세틸아디프산이전분. 향미증진제. 후추가루,
2018033623827,20180336238,2005 쭈꾸미.낙지 볶음소스(보통맛),(주)비즈인터내셔날,소스,고추장. 후추가루. 향미증진제. 아세틸아디프산이전분. 고춧가루. 복합조미식품. 참깨. 올리고당. 향미유. 백설탕. 고춧가루. 간마늘,
2018033623831,20180336238,2005 쭈꾸미.낙지 볶음소스(중간매운맛),(주)비즈인터내셔날,복합조미식품,고추장. 간마늘. 고춧가루. 백설탕. 향미유. 올리고당. 참깨. 복합조미식품. 고춧가루. 아세틸아디프산이전분. 향미증진제. 후추가루,
20170526040249,20170526040,2006진년공부금옥생차,천지운 주식회사 농업회사법인,침출차,차나무잎,
20170526040250,20170526040,2006진년공부대상향생차,천지운 주식회사 농업회사법인,침출차,차나무잎,
20170526040251,20170526040,2006진년공부화봉숙차,천지운 주식회사 농업회사법인,침출차,차나무잎,
2020039144120,20200391441,200X글루타치온 이너틱,아임퓨어,기타가공품,히알루론산. 비타민미네랄혼합분말. 효소처리스테비아. 합성향료. 과.채가공품. 건조효모(셀렌함유). 덱스트린. 포도당. 효모식품. 비타민C. 유산균. 차카테킨. 콜라겐. 기타가공품. 식품첨가물혼합제제. 이산화규소,
19910227021964,19910227021,200℃ 오븐에 구운 메이플아몬드파이,(주)호남샤니,빵류,전란액. 물엿. 마가린. 기타설탕. 올리고당. 땅콩 또는 견과류가공품. 당류가공품. 정제소금. 일반증류주. 당시럽류. 변성전분. 식품첨가물혼합제제. 젤라틴. 카라멜색소. 식품첨가물혼합제제. 기타가공품. 밀가루. 설탕. 아몬드슬라이스. 마가린,
199503380158440,19950338015,200℃ 오븐에 구운 치즈&크랜베리 스콘,주식회사 에스피씨삼립,빵류,마가린. 전란액. 당절임. 설탕. 당류가공품. 우유. 가공버터. 밀가루. 식품첨가물혼합제제. 정제소금. 기타가공품. 식품첨가물혼합제제,
19910227021958,19910227021,200℃ 오븐에 구운 호두파이,(주)호남샤니,빵류,밀가루. 설탕. 땅콩 또는 견과류가공품. 마가린. 전란액. 물엿. 마가린. 밀가루. 땅콩 또는 견과류가공품. 기타설탕. 올리고당. 땅콩 또는 견과류가공품. 정제수. 정제소금. 당류가공품. 일반증류주. 젤라틴. 카라멜색소 Ⅲ. 천연향신료. 향료,
2018037903136,20180379031,200달톤 저분자 콜라겐 펩타이드 비타민C,(주)네이처비에프,기타가공품,비타민C. 생선콜라겐펩타이드분말,
20110144370477,20110144370,200사각꼬치어묵,삼진식품(주),어묵,냉동연육. 밀가루. 정제소금. D-자일로오스. 콩기름(대두유). L-글루탐산나트륨제제. 소스. 소브산칼륨. 글루코노-δ-락톤. 복합조미식품. 사카린나트륨제제,
2019035813832,20190358138,200와인,Littes(리트),타르색소제제,물엿. 글리세린. 주정. 식용색소적색제3호. 식용색소적색제40호. 식용색소청색제1호,
2013056909979,20130569099,2011 맹해보이생차,(주)코레쉬텍,침출차,차나무잎,
2018034906526,20180349065,2011 야생노백차,주식회사 바르미식품,침출차,차나무잎,
2013056909981,20130569099,2011 진운보이숙차,(주)코레쉬텍,침출차,차나무잎,
2018034906525,20180349065,2012 야생노백차,주식회사 바르미식품,침출차,차나무잎,
20200301888117,20200301888,2014 고수백모란,주식회사 올데이티,침출차,차나무잎,
2014003637357,20140036373,2017파운드믹스,델리베이,곡류가공품,박력분. 밀가루. 전분가공품. 혼합제제,
2012001507213,20120015072,2018국주,설악프로방스배꽃마을 농업회사법인,약주,쌀증류주(쌀.효모.효소.젖산.누룩). 주정. 먹는해양심층수. 에리스리톨. 자일리톨. 올리고당,
2016035581315,20160355813,2019 C.O.E 온두라스,펠리시타로스터리(주),커피,볶은커피원두,
20200301888120,20200301888,2019 고수 진년 육보차,주식회사 올데이티,침출차,차나무잎,
20170308389154,20170308389,2019 슈,엠즈베이커스주식회사,빵류,식염. 합성팽창제. 합성향료. 우유. 설탕. 마가린. 가공유크림. 밀가루. 당류가공품. 전란액. 생크림. 정제수,
20170308389155,20170308389,2019 치즈라운드,엠즈베이커스주식회사,빵류,당류가공품. 당류가공품. 아몬드분말. 밀가루. 밀가루. 크림발효유. 마가린. 전란액. 난백액. 생크림. 설탕. 자연치즈. 합성팽창제. 레몬농축액. 식염,
2019035813833,20190358138,201블랙,Littes(리트),타르색소제제,식용색소황색제4호. 식용색소청색제1호. 식용색소적색제40호. 주정. 글리세린. 물엿,
2022051474626,20220514746,201블랜드,주식회사 웜클라우드,커피,커피원두,
19750621001327,19750621001,202 현미녹차,농업회사법인 쌍계명차 주식회사,침출차,현미. 녹차어린잎,
20170549035246,20170549035,2020 통모짜렐라 핫도그,주식회사키큰아이,빵류,가공치즈. 기타가공품. 정제수. 기타가공품. 난백액. 콩기름(대두유),
20100275177440,20100275177,2020C@W 화이트양각(다크),(주)파리크라상 성남제2공장,초콜릿가공품,준초콜릿. 캔디류. 이산화티타늄. 대두레시틴(고시형),
20100275177439,20100275177,2020C@W다크양각(아이보리),(주)파리크라상 성남제2공장,초콜릿가공품,화이트초콜릿. 식품첨가물. 캔디류. 준초콜릿,
20080517021162,20080517021,2020평온차,지리산구례명차,침출차,계피. 대추. 생강. 귤나무열매껍질,
2007038052115,20070380521,2021-2022 한국커피협회 바리스타(2급)시험용커피,(주)황금나무커피,커피,커피원두,
2018004653010,20180046530,2022 근하신년 커피,스템루트센터,커피,볶은커피. 볶은커피,
19990368262134,19990368262,2022 니카라과 COE #2 핀카 부에노스 아이레스 마라카투라,(주)리빈코리아,커피,커피원두,
19990368262135,19990368262,2022 코스타리카 COE 네셔널위너 #10 핀카 플로 드 카페 산로케,(주)리빈코리아,커피,커피원두,
2018038722424,20180387224,2022 팜프리츠 모듬감자튀김,저스트라이프식품,서류가공품,기타가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품,
201604150511143,20160415051,2022.푸드비 양지무국소스베이스,(주)호반식품,소스,소스. 소스. 정제소금. 물엿. 정제수. 소스. 구연산. DL-사과산. 호박산이나트륨. 5-리보뉴클레오티드이나트륨. 천연향신료. 구아검. 소스. 효모추출물. 복합조미식품. 소스. L-글루탐산나트륨,
2020000552192,20200005521,2022빈티지 스트로베리 (2022 VINTAGE STRAWBERRY),아쉬트리(ASH TREE),맥주,null,
201900143016,20190014301,2023 벨지안 위트 에일,유한책임회사 농업회사법인 순천맥주 순천브루어리,맥주,정제수. 맥아. 밀맥아분말. 호프펠렛. 고수씨앗. 건조유자껍질. 효모. 이산화탄소,
198802750016774,19880275001,2023 호두시트,(주)파리크라상,빵류,전란액. 난백액. 설탕. 땅콩 또는 견과류가공품. 채종유(유채유 또는 카놀라유). 밀가루. 난황액. 밀가루. 가공버터. 식품첨가물혼합제제. 재제소금(재제조소금). 베이킹파우더. 식품첨가물혼합제제,
2013007381765,20130073817,2024,뉴웨이브커피로스터스,커피,커피원두,
201703700985,20170370098,2024 WBB TOP10 수상작 블랜드,오핀로스터리지점,커피,커피,
20130445116565,20130445116,2024 드래곤 POWER,(주)선명농수산 대소지점,땅콩 또는 견과류가공품,통헤이즐넛. 마카다미아. 피칸견과. 구운캐슈. 호두. 구운아몬드. 브라질넛견과,
199704451444075,19970445144,2024 해피 드래곤,씨제이푸드빌주식회사,빵류,난백액. 우유. 난황액. 물엿. 쇼트닝. 식물성크림. 마가린. 화이트초콜릿. 혼합제제. 물엿. 젤라틴. 옥수수전분. 화이트초콜릿. 과채주스. 팽창제제. 화이트초콜릿. 정제소금. 구연산. 잔탄검. 가공유크림. 정제수. 치즈. 우유. 전란액. 설탕. 밀가루,
20160294038230,20160294038,2024너를응원해마카롱,주식회사 더밀,빵류,당류가공품. 가공버터. 타르색소제제. 정제수. 혼합제제. 당류가공품. 가공소금,
198503110018641,19850311001,202바베큐소스(순),태원식품산업(주),소스,혼합간장. 기타과당. 정제수. 식품첨가물. 파라옥시안식향산에틸. 카라멜색소. 천연향신료. 잔탄검. 과채가공품. 생강. 복합조미식품. 청주. 과채가공품. L-글루탐산나트륨. 마늘. 설탕,
